document_id	document_title	sentence_idx	text	types_event	subtypes_event	types_event_unq	subtypes_event_unq	token_cnt	event_cnt	dataset	labels
aal03	aal03_american-airlines-reports-load-factor-increase-in-may-shares-g.txt	5	The stock has climbed 10 % year to date through Thursday , while the Arca Airline Index XAL has gained 5.9 % and the S & P 500 SPX has advanced 8.7 % .	['SecurityValue', 'SecurityValue', 'SecurityValue']	['SecurityValue.Increase_SecurityValue', 'SecurityValue.Increase_SecurityValue', 'SecurityValue.Increase_SecurityValue']	['SecurityValue']	['SecurityValue.Increase_SecurityValue']	34	3	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	0	American Airlines Backtracks a Bit on Its Legroom-Reduction Plan	['Product/Service']	['Product/Service.None']	['Product/Service']	['Product/Service.None']	9	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	1	Airlines has scrapped its plan to have three rows with just 29 inches of seat pitch on its new 737 MAX 8 fleet .	['Product/Service']	['Product/Service.Cancellation/Recall']	['Product/Service']	['Product/Service.Cancellation/Recall']	24	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	2	Last month , American Airlines announced that it would go where no U.S . legacy carrier had ever gone before , reducing seat pitch - - the distance between rows - - to as little as 29 inches in some rows on its new Boeing 737 MAX 8 fleet .	['Product/Service']	['Product/Service.None']	['Product/Service']	['Product/Service.None']	50	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	3	American Airlines has now reversed that decision .	[]	[]	[]	[]	8	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	4	It will provide a minimum seat pitch of 30 inches on the 737 MAX 8 .	['Product/Service']	['Product/Service.Launch']	['Product/Service']	['Product/Service.Launch']	16	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	5	However , this is still a more cramped configuration than what American currently offers on most of its planes .	['Product/Service']	['Product/Service.None']	['Product/Service']	['Product/Service.None']	20	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	6	As legacy carriers continue to reduce passenger legroom in a drive to cut costs , it could cause more and more travelers to defect to more customer-friendly airlines , such as JetBlue Airways and Southwest Airlines .	['Product/Service', 'Expense', 'Macroeconomics']	['Product/Service.None', 'Expense.Decrease_Expense', 'Macroeconomics.None']	['Product/Service', 'Expense', 'Macroeconomics']	['Product/Service.None', 'Expense.Decrease_Expense', 'Macroeconomics.None']	37	3	silver	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	7	Cost creep has held American Airlines back In the past couple of years , runaway costs have become a big problem for American Airlines .	['Expense', 'Expense']	['Expense.Increase_Expense', 'Expense.Increase_Expense']	['Expense']	['Expense.Increase_Expense']	25	2	silver	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	8	American ' s management has indicated that cost growth should slow considerably in 2018 .	['Expense']	['Expense.Increase_Expense']	['Expense']	['Expense.Increase_Expense']	15	1	silver	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	9	Yet the company clearly has to do more work to match its competitors in terms of unit costs .	['Macroeconomics', 'Expense']	['Macroeconomics.None', 'Expense.None']	['Expense', 'Macroeconomics']	['Macroeconomics.None', 'Expense.None']	19	2	silver	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	10	American Airlines ' unit costs have surged in recent years .	['Expense']	['Expense.Increase_Expense']	['Expense']	['Expense.Increase_Expense']	11	1	silver	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	11	This is probably the ultimate genesis of American Airlines ' campaign to squeeze more seats into its next-generation aircraft .	[]	[]	[]	[]	20	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	12	American flies its current fleet of nearly 300   737 - 800 s with a 160 - seat configuration .	[]	[]	[]	[]	20	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	13	But the carrier is determined to fit 172 seats onto the new 737 MAX 8 , even though it ' s the same size as the 737 - 800 .	['Product/Service']	['Product/Service.Launch']	['Product/Service']	['Product/Service.Launch']	30	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	14	American tweaks its plan When it announced its configuration for the new 737 MAX 8 last month , American Airlines said it would reduce economy-seat legroom to make space for the two extra rows .	['Product/Service']	['Product/Service.Launch']	['Product/Service']	['Product/Service.Launch']	35	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	15	Under that plan , most economy rows would have had 30 inches of pitch , but three rows would have been even more cramped , with just 29 inches of seat pitch .	[]	[]	[]	[]	33	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	16	Not surprisingly , customers and consumer advocates were outraged .	['CSR/Brand']	['CSR/Brand.None']	['CSR/Brand']	['CSR/Brand.None']	10	1	silver	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	17	In fact , the backlash was big enough that American Airlines recently changed its intended configuration for the 737 MAX 8 , ensuring that each row will have at least 30 inches of legroom .	['CSR/Brand', 'Product/Service']	['CSR/Brand.None', 'Product/Service.Cancellation/Recall']	['Product/Service', 'CSR/Brand']	['CSR/Brand.None', 'Product/Service.Cancellation/Recall']	35	2	silver	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	18	To accomplish this while still adding two rows of seating , American Airlines will shrink its extra-legroom Main Cabin Extra section by one row .	['Product/Service', 'Product/Service']	['Product/Service.Launch', 'Product/Service.Cancellation/Recall']	['Product/Service']	['Product/Service.Cancellation/Recall', 'Product/Service.Launch']	25	2	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	19	This is probably a wise trade-off , as a move to 29 inches of seat pitch in even a few rows could have done significant damage to American ' s brand .	['CSR/Brand']	['CSR/Brand.None']	['CSR/Brand']	['CSR/Brand.None']	32	1	silver	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	20	That said , its new solution means frequent fliers may have fewer upgrade opportunities while economy-seat legroom will still shrink relative to the current fleet .	['Product/Service']	['Product/Service.Cancellation/Recall']	['Product/Service']	['Product/Service.Cancellation/Recall']	26	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	21	JetBlue and Southwest have an edge In an odd twist of fate , carriers such as JetBlue Airways and Southwest Airlines - - which were originally conceived as discount airlines - - are now perceived to have better service than the legacy carriers .	['CSR/Brand']	['CSR/Brand.None']	['CSR/Brand']	['CSR/Brand.None']	44	1	silver	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	22	They also have the most legroom in the industry .	[]	[]	[]	[]	10	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	23	JetBlue offers at least 32 inches of seat pitch on all of its planes .	['Product/Service']	['Product/Service.None']	['Product/Service']	['Product/Service.None']	15	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	24	Southwest Airlines ' 737 - 700s have 31 inches of pitch , but the 737 - 800s that represent a rising proportion of its fleet have 32 inches of pitch .	['Product/Service']	['Product/Service.None']	['Product/Service']	['Product/Service.None']	31	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	25	Its new 737 MAX 8 fleet will maintain that roomy configuration .	[]	[]	[]	[]	12	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	26	JetBlue offers the most legroom of any U.S . airline .	['Product/Service']	['Product/Service.None']	['Product/Service']	['Product/Service.None']	11	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	27	American Airlines contends that passengers wo n't feel the reduction in legroom as it switches to 30 inches of pitch , because it will use new space-saving slim-line seats .	[]	[]	[]	[]	30	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	28	Yet JetBlue and Southwest also use slim-line seats for the most part , so the difference will be noticeable .	[]	[]	[]	[]	20	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	29	Surveys showed that customer consideration of JetBlue Airways and Southwest Airlines rose after United Continental ' s recent passenger-dragging incident .	[]	[]	[]	[]	21	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	30	In a similar way , JetBlue and Southwest may be able to capitalize on shrinking legroom at American Airlines and other carriers .	[]	[]	[]	[]	23	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	31	The perception that these ` ` discount airlines ' ' offer a more pleasant travel experience than the legacy carriers is likely to become even more widespread in the coming years .	['Product/Service']	['Product/Service.None']	['Product/Service']	['Product/Service.None']	32	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	32	Will American Airlines pay the price ?	[]	[]	[]	[]	7	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	33	American Airlines competes head-to-head with Southwest Airlines and / or JetBlue Airways in numerous markets .	['Macroeconomics']	['Macroeconomics.None']	['Macroeconomics']	['Macroeconomics.None']	16	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	34	If its moves to reduce legroom affect its reputation with travelers , the carrier could definitely lose some business to Southwest and JetBlue .	['CSR/Brand', 'SalesVolume']	['CSR/Brand.None', 'SalesVolume.Decrease_SalesVolume']	['CSR/Brand', 'SalesVolume']	['CSR/Brand.None', 'SalesVolume.Decrease_SalesVolume']	24	2	silver	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	35	That said , American Airlines has a hub-and-spoke business model .	[]	[]	[]	[]	11	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	36	While it certainly carries plenty of point-to-point traffic , its real competitive advantage is in serving customers traveling to or from smaller cities , as well as people traveling internationally .	[]	[]	[]	[]	31	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	37	JetBlue and Southwest do n't participate in many of these markets .	['Macroeconomics']	['Macroeconomics.None']	['Macroeconomics']	['Macroeconomics.None']	12	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	38	To a large extent , this situation should protect American Airlines from market-share losses - - for now .	['Macroeconomics']	['Macroeconomics.None']	['Macroeconomics']	['Macroeconomics.None']	19	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	39	However , JetBlue and Southwest have ambitious growth plans for the coming years .	[]	[]	[]	[]	14	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	40	Those plans are likely to gradually bring them into competition with American Airlines in markets where the latter mainly faces off against its fellow legacy carriers today .	[]	[]	[]	[]	28	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	41	Reducing passenger legroom might pay off for American Airlines in the next few years .	['Product/Service']	['Product/Service.None']	['Product/Service']	['Product/Service.None']	15	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	42	But it could make the company ripe for disruption in the future .	[]	[]	[]	[]	13	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	43	Adam Levine-Weinberg owns shares of Boeing and JetBlue Airways and is long January 2019 $ 10 calls on JetBlue Airways .	['Investment']	['Investment.None']	['Investment']	['Investment.None']	21	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aal04	aal04_american-airlines-backtracks-lrb-a-bit-rrb-on-its-legroom-re.txt	44	The Motley Fool recommends JetBlue Airways .	['Rating']	['Rating.BuyOutperform']	['Rating']	['Rating.BuyOutperform']	7	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
aal05	aal05_underdog-brazilian-carrier-avianca-brasil-takes-on-american-on-m.txt	0	Underdog Brazilian Carrier Avianca Brasil Takes On American On Miami-Sao Paulo Route	['Macroeconomics', 'Product/Service', 'Macroeconomics']	['Macroeconomics.None', 'Product/Service.Launch', 'Macroeconomics.None']	['Product/Service', 'Macroeconomics']	['Macroeconomics.None', 'Product/Service.Launch']	12	3	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]
aal05	aal05_underdog-brazilian-carrier-avianca-brasil-takes-on-american-on-m.txt	1	On the Miami-Sao Paulo route , American Airlines operates three daily departures and codeshare partner Latam Airlines operates two more .	[]	[]	[]	[]	21	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aal05	aal05_underdog-brazilian-carrier-avianca-brasil-takes-on-american-on-m.txt	2	Nevertheless , upstart Avianca Brasil views the route as an opportunity : It will begin service today .	['Product/Service']	['Product/Service.Launch']	['Product/Service']	['Product/Service.Launch']	18	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
aal05	aal05_underdog-brazilian-carrier-avianca-brasil-takes-on-american-on-m.txt	3	` ` There is enough demand in Miami and we truly believe we can offer a very good product on the route , ' ' said Avianca Brasil President Frederico Pedreira .	[]	[]	[]	[]	32	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aal05	aal05_underdog-brazilian-carrier-avianca-brasil-takes-on-american-on-m.txt	4	` ` A passenger who flies with us is surprised by our level of service , and will continue to fly with us . ' '	[]	[]	[]	[]	26	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aal05	aal05_underdog-brazilian-carrier-avianca-brasil-takes-on-american-on-m.txt	5	Avianca Brasil inaugural Flight 8510 will depart Sao Paulo at 11 : 55 p.m . Friday and arrive in Miami at 7 : 25 a.m . .	[]	[]	[]	[]	27	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aal05	aal05_underdog-brazilian-carrier-avianca-brasil-takes-on-american-on-m.txt	6	The all-Airbus carrier will fly an A330 - 200 with 238 seats in two classes , including 32 in business .	[]	[]	[]	[]	21	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aal05	aal05_underdog-brazilian-carrier-avianca-brasil-takes-on-american-on-m.txt	7	The flight is an indicator not only of Avianca Brasil ' s confidence but also of Brazil ' s improving economy .	[]	[]	[]	[]	22	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aal05	aal05_underdog-brazilian-carrier-avianca-brasil-takes-on-american-on-m.txt	8	Avianca Brasil originally planned to serve Miami in 2015 , but delayed for two years due to the economy .	[]	[]	[]	[]	20	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aal05	aal05_underdog-brazilian-carrier-avianca-brasil-takes-on-american-on-m.txt	9	` ` The market has been very tough , ' ' as commercial aviation revenues in Brazil contracted about 7 % in 2016 , Pedreira said .	['Macroeconomics', 'Revenue']	['Macroeconomics.None', 'Revenue.None']	['Macroeconomics', 'Revenue']	['Macroeconomics.None', 'Revenue.None']	27	2	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]
aal06	aal06_american-airlines-name-affixed-to-a-new-wrigley-field-conferen.txt	0	American Airlines ' name affixed to a new Wrigley Field conference center	['CSR/Brand', 'Facility']	['CSR/Brand.None', 'Facility.Open']	['CSR/Brand', 'Facility']	['Facility.Open', 'CSR/Brand.None']	12	2	silver	[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aal06	aal06_american-airlines-name-affixed-to-a-new-wrigley-field-conferen.txt	1	American Airlines is getting a nice double dip for the carrier ' s marketing expenditures tied to AA ' s exclusive airline sponsorship deal with the World Series champion Cubs .	['CSR/Brand', 'Deal']	['CSR/Brand.None', 'Deal.None']	['CSR/Brand', 'Deal']	['CSR/Brand.None', 'Deal.None']	31	2	silver	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
